model,press
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff + sex + apoe_binary,6.389598309
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary,6.39058779
Amyloid_PET ~ ptau231 + Ab_ratio + Calculated_Consensus_dx,6.391094886
Amyloid_PET ~ ptau231 + Ab_ratio + time_diff + sex + apoe_binary,6.391431727
Amyloid_PET ~ ptau181 + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary,6.392559648
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.392995586
Amyloid_PET ~ ptau231 + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx,6.393044593
Amyloid_PET ~ ptau181 + NFL + Calculated_Consensus_dx + apoe_ternary,6.393187707
Amyloid_PET ~ ptau181 + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.393790935
Amyloid_PET ~ ptau181 + time_diff + Calculated_Consensus_dx + apoe_ternary,6.393998034
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary,6.39485554
Amyloid_PET ~ ptau231 + ptau181 + NFL + age_at_appointment + sex,6.395907242
Amyloid_PET ~ ptau181 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.398526538
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + Calculated_Consensus_dx,6.399270011
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + apoe_ternary,6.399987687
Amyloid_PET ~ ptau181 + Calculated_Consensus_dx + apoe_ternary,6.400122031
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx,6.400336669
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx,6.40063447
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + time_diff + apoe_binary,6.402022597
Amyloid_PET ~ ptau181 + NFL + sex + Calculated_Consensus_dx + apoe_binary,6.403329605
Amyloid_PET ~ ptau181 + sex + Calculated_Consensus_dx + apoe_binary,6.403756956
Amyloid_PET ~ ptau231 + ptau181 + NFL + age_at_appointment + time_diff + sex,6.408130978
Amyloid_PET ~ ptau231 + Ab_ratio + apoe_ternary,6.410236066
Amyloid_PET ~ ptau231 + ptau181 + age_at_appointment,6.411046542
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx,6.411944093
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.412341592
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff + apoe_ternary,6.412724964
Amyloid_PET ~ ptau231 + age_at_appointment + Calculated_Consensus_dx + apoe_binary,6.417009864
Amyloid_PET ~ ptau231 + Ab_ratio + time_diff + apoe_ternary,6.41923495
Amyloid_PET ~ ptau231 + ptau181 + age_at_appointment + time_diff,6.42117858
Amyloid_PET ~ ptau231 + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.421973034
Amyloid_PET ~ ptau231 + ptau181 + time_diff + sex,6.423592398
Amyloid_PET ~ ptau231 + sex + Calculated_Consensus_dx + apoe_ternary,6.427693162
Amyloid_PET ~ ptau231 + ptau181 + sex,6.431099975
Amyloid_PET ~ ptau181 + NFL + time_diff + Calculated_Consensus_dx + apoe_binary,6.431647506
Amyloid_PET ~ ptau181 + time_diff + Calculated_Consensus_dx + apoe_binary,6.431732047
Amyloid_PET ~ ptau181 + NFL + sex + apoe_ternary,6.432414099
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary,6.433197342
Amyloid_PET ~ ptau231 + ptau181 + NFL + age_at_appointment,6.435175578
Amyloid_PET ~ ptau181 + NFL + time_diff + sex + apoe_ternary,6.437114534
Amyloid_PET ~ ptau181 + NFL + Calculated_Consensus_dx + apoe_binary,6.437233319
Amyloid_PET ~ ptau231 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.438291457
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + Calculated_Consensus_dx + apoe_binary,6.43832369
Amyloid_PET ~ ptau231 + ptau181 + NFL + time_diff + sex,6.439974781
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + apoe_binary,6.4403083
Amyloid_PET ~ ptau231 + NFL + sex + Calculated_Consensus_dx + apoe_ternary,6.441249054
Amyloid_PET ~ ptau181 + Calculated_Consensus_dx + apoe_binary,6.443167835
Amyloid_PET ~ ptau231 + time_diff + Calculated_Consensus_dx + apoe_ternary,6.444049924
Amyloid_PET ~ ptau231 + ptau181 + NFL + age_at_appointment + time_diff,6.445031506
Amyloid_PET ~ ptau181 + sex + apoe_ternary,6.445511357
Amyloid_PET ~ ptau231 + ptau181 + NFL + sex,6.445706969
Amyloid_PET ~ ptau181 + time_diff + sex + apoe_ternary,6.4457509
Amyloid_PET ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff,6.449359648
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff + apoe_binary,6.449432415
Amyloid_PET ~ ptau231 + Calculated_Consensus_dx + apoe_ternary,6.45060744
Amyloid_PET ~ ptau231 + Ab_ratio + apoe_binary,6.450984613
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary,6.454588541
Amyloid_PET ~ ptau231 + ptau181 + time_diff,6.454997695
Amyloid_PET ~ ptau231 + GFAP + NFL + age_at_appointment,6.455169144
Amyloid_PET ~ ptau231 + Ab_ratio + time_diff + apoe_binary,6.455843864
Amyloid_PET ~ ptau181 + NFL + apoe_ternary,6.456248615
Amyloid_PET ~ ptau231 + GFAP + NFL + time_diff,6.456707805
Amyloid_PET ~ ptau231 + GFAP + NFL + age_at_appointment + time_diff + sex,6.458049235
Amyloid_PET ~ ptau231 + NFL + time_diff + Calculated_Consensus_dx + apoe_ternary,6.458139751
Amyloid_PET ~ ptau181 + NFL + time_diff + apoe_ternary,6.459287995
Amyloid_PET ~ ptau231 + GFAP + NFL + age_at_appointment + sex,6.460327592
Amyloid_PET ~ ptau231 + NFL + Calculated_Consensus_dx + apoe_ternary,6.461384133
Amyloid_PET ~ ptau231 + age_at_appointment + sex + apoe_ternary,6.46463446
Amyloid_PET ~ ptau181 + age_at_appointment + sex + Calculated_Consensus_dx,6.464926693
Amyloid_PET ~ ptau231 + ptau181,6.465487141
Amyloid_PET ~ ptau181 + NFL + sex + apoe_binary,6.466103781
Amyloid_PET ~ ptau181 + NFL + time_diff + sex + apoe_binary,6.466808161
Amyloid_PET ~ ptau231 + ptau181 + NFL + time_diff,6.46908514
Amyloid_PET ~ ptau231 + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.469827747
Amyloid_PET ~ ptau231 + GFAP + NFL + time_diff + sex,6.470267844
Amyloid_PET ~ ptau181 + time_diff + apoe_ternary,6.472856116
Amyloid_PET ~ ptau181 + time_diff + sex + apoe_binary,6.473927586
Amyloid_PET ~ ptau181 + apoe_ternary,6.474890366
Amyloid_PET ~ ptau231 + GFAP + time_diff,6.475418964
Amyloid_PET ~ ptau181 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx,6.476438045
Amyloid_PET ~ ptau231 + ptau181 + NFL,6.477236032
Amyloid_PET ~ ptau181 + sex + apoe_binary,6.478008715
Amyloid_PET ~ ptau231 + Ab_ratio + age_at_appointment + sex,6.478378835
Amyloid_PET ~ ptau231 + sex + Calculated_Consensus_dx + apoe_binary,6.481812248
Amyloid_PET ~ ptau231 + GFAP + age_at_appointment + time_diff,6.484406065
Amyloid_PET ~ ptau231 + GFAP + NFL,6.485434947
Amyloid_PET ~ ptau231 + NFL + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.486916949
Amyloid_PET ~ ptau231 + GFAP + age_at_appointment,6.487099209
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + sex + apoe_ternary,6.487239592
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + sex + apoe_ternary,6.488016272
Amyloid_PET ~ ptau231 + GFAP + time_diff + sex,6.488963729
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + sex + Calculated_Consensus_dx,6.490154721
Amyloid_PET ~ ptau231 + age_at_appointment + apoe_ternary,6.493156297
Amyloid_PET ~ ptau231 + GFAP,6.493714592
Amyloid_PET ~ ptau231 + GFAP + age_at_appointment + sex,6.49477449
Amyloid_PET ~ ptau231 + GFAP + age_at_appointment + time_diff + sex,6.495262896
Amyloid_PET ~ ptau231 + NFL + sex + Calculated_Consensus_dx + apoe_binary,6.495953315
Amyloid_PET ~ ptau181 + NFL + time_diff + apoe_binary,6.496218141
Amyloid_PET ~ ptau231 + GFAP + NFL + sex,6.496346001
Amyloid_PET ~ ptau181 + NFL + apoe_binary,6.497816615
Amyloid_PET ~ ptau231 + Ab_ratio + age_at_appointment + time_diff + sex,6.49799884
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + sex,6.498867583
Amyloid_PET ~ ptau181 + age_at_appointment + Calculated_Consensus_dx,6.500091983
Amyloid_PET ~ ptau231 + time_diff + Calculated_Consensus_dx + apoe_binary,6.50096291
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx,6.501381269
Amyloid_PET ~ ptau231 + GFAP + sex,6.504973912
Amyloid_PET ~ ptau181 + time_diff + apoe_binary,6.50850517
Amyloid_PET ~ ptau181 + age_at_appointment + time_diff + Calculated_Consensus_dx,6.5102159
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + sex + apoe_ternary,6.510612159
Amyloid_PET ~ ptau231 + Calculated_Consensus_dx + apoe_binary,6.514311857
Amyloid_PET ~ ptau181 + age_at_appointment + sex,6.515058758
Amyloid_PET ~ ptau181 + apoe_binary,6.515619101
Amyloid_PET ~ ptau231 + NFL + time_diff + Calculated_Consensus_dx + apoe_binary,6.515646822
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + apoe_ternary,6.516194044
Amyloid_PET ~ ptau181 + time_diff + sex + Calculated_Consensus_dx,6.516561998
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + apoe_ternary,6.516797442
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff + sex,6.51834806
Amyloid_PET ~ ptau231 + age_at_appointment + sex + apoe_binary,6.521154187
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + Calculated_Consensus_dx,6.524514618
Amyloid_PET ~ ptau231 + NFL + Calculated_Consensus_dx + apoe_binary,6.525377396
Amyloid_PET ~ ptau181 + NFL + time_diff + sex + Calculated_Consensus_dx,6.527532021
Amyloid_PET ~ ptau231 + Ab_ratio + sex,6.528402506
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + sex,6.52933108
Amyloid_PET ~ ptau181 + sex + Calculated_Consensus_dx,6.530272449
Amyloid_PET ~ ptau181 + age_at_appointment + time_diff + sex,6.530847192
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx,6.534205172
Amyloid_PET ~ ptau231 + Ab_ratio + time_diff + sex,6.534955472
Amyloid_PET ~ ptau181 + NFL + sex + Calculated_Consensus_dx,6.537138467
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff + sex,6.53879842
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + apoe_ternary,6.539806583
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + sex,6.540460151
Amyloid_PET ~ ptau231 + Ab_ratio + age_at_appointment,6.540888891
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + sex + apoe_binary,6.543018569
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + sex + apoe_binary,6.544303508
Amyloid_PET ~ ptau181 + time_diff + Calculated_Consensus_dx,6.545131614
Amyloid_PET ~ ptau181 + age_at_appointment,6.548972369
Amyloid_PET ~ ptau181 + NFL + time_diff + Calculated_Consensus_dx,6.552331964
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + time_diff + sex,6.555973371
Amyloid_PET ~ ptau231 + Ab_ratio + age_at_appointment + time_diff,6.558860872
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment,6.560070772
Amyloid_PET ~ ptau231 + age_at_appointment + apoe_binary,6.560089553
Amyloid_PET ~ ptau181 + Calculated_Consensus_dx,6.560225265
Amyloid_PET ~ ptau181 + NFL + Calculated_Consensus_dx,6.562676034
Amyloid_PET ~ ptau181 + age_at_appointment + time_diff,6.562882544
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + sex + apoe_binary,6.566291227
Amyloid_PET ~ ptau181 + NFL + age_at_appointment,6.573145446
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + age_at_appointment + time_diff,6.577791301
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + apoe_binary,6.580920428
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + apoe_binary,6.58421395
Amyloid_PET ~ ptau231 + NFL + Ab_ratio,6.58540591
Amyloid_PET ~ ptau181 + NFL + age_at_appointment + time_diff,6.586617759
Amyloid_PET ~ ptau231 + Ab_ratio,6.588918875
Amyloid_PET ~ ptau231 + Ab_ratio + time_diff,6.592005481
Amyloid_PET ~ ptau231 + NFL + Ab_ratio + time_diff,6.592157425
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + apoe_binary,6.605122629
Amyloid_PET ~ ptau181 + time_diff + sex,6.605398612
Amyloid_PET ~ ptau181 + NFL + time_diff + sex,6.606710171
Amyloid_PET ~ ptau181 + NFL + sex,6.610596849
Amyloid_PET ~ ptau181 + sex,6.613279553
Amyloid_PET ~ ptau231 + age_at_appointment + sex + Calculated_Consensus_dx,6.61368376
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + sex + Calculated_Consensus_dx,6.621339822
Amyloid_PET ~ ptau181 + NFL + time_diff,6.62873731
Amyloid_PET ~ ptau181 + time_diff,6.631676569
Amyloid_PET ~ ptau181 + NFL,6.634955399
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + sex + Calculated_Consensus_dx,6.636055018
Amyloid_PET ~ ptau231 + age_at_appointment + Calculated_Consensus_dx,6.639738661
Amyloid_PET ~ ptau181,6.642536727
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + sex + Calculated_Consensus_dx,6.643524858
Amyloid_PET ~ ptau231 + time_diff + sex + Calculated_Consensus_dx,6.644051663
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + Calculated_Consensus_dx,6.645903978
Amyloid_PET ~ ptau231 + sex + apoe_ternary,6.654819671
Amyloid_PET ~ ptau231 + time_diff + sex + apoe_ternary,6.655152565
Amyloid_PET ~ ptau231 + NFL + sex + apoe_ternary,6.657822068
Amyloid_PET ~ ptau231 + sex + Calculated_Consensus_dx,6.660266208
Amyloid_PET ~ ptau231 + NFL + time_diff + sex + apoe_ternary,6.66185084
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + Calculated_Consensus_dx,6.663838815
Amyloid_PET ~ ptau231 + time_diff + Calculated_Consensus_dx,6.664180856
Amyloid_PET ~ ptau231 + NFL + time_diff + sex + Calculated_Consensus_dx,6.664447928
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + Calculated_Consensus_dx,6.669659316
Amyloid_PET ~ ptau231 + time_diff + apoe_ternary,6.67403891
Amyloid_PET ~ ptau231 + NFL + apoe_ternary,6.67499212
Amyloid_PET ~ ptau231 + apoe_ternary,6.675911179
Amyloid_PET ~ ptau231 + NFL + time_diff + apoe_ternary,6.677384518
Amyloid_PET ~ ptau231 + NFL + sex + Calculated_Consensus_dx,6.679069047
Amyloid_PET ~ ptau231 + Calculated_Consensus_dx,6.681667954
Amyloid_PET ~ ptau231 + NFL + time_diff + Calculated_Consensus_dx,6.683266617
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary,6.688848629
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_ternary,6.691129003
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary,6.692779482
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_ternary,6.695777837
Amyloid_PET ~ ptau231 + time_diff + sex + apoe_binary,6.697751757
Amyloid_PET ~ ptau231 + NFL + Calculated_Consensus_dx,6.698528142
Amyloid_PET ~ ptau231 + sex + apoe_binary,6.703322494
Amyloid_PET ~ ptau231 + NFL + time_diff + sex + apoe_binary,6.705324351
Amyloid_PET ~ ptau231 + NFL + sex + apoe_binary,6.706802036
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.714249468
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.716076816
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary,6.717028088
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_ternary,6.719452723
Amyloid_PET ~ ptau231 + time_diff + apoe_binary,6.724842465
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary,6.728332697
Amyloid_PET ~ ptau231 + NFL + time_diff + apoe_binary,6.728769505
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx + apoe_binary,6.729901402
Amyloid_PET ~ ptau231 + NFL + apoe_binary,6.732570511
Amyloid_PET ~ ptau231 + apoe_binary,6.733435631
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary,6.738232628
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx + apoe_binary,6.740526834
Amyloid_PET ~ GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_ternary,6.747221259
Amyloid_PET ~ GFAP + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary,6.750557218
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.751142828
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.752187018
Amyloid_PET ~ GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary,6.752396299
Amyloid_PET ~ GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.756956203
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary,6.75921585
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + Calculated_Consensus_dx + apoe_binary,6.760840541
Amyloid_PET ~ GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_ternary,6.762805615
Amyloid_PET ~ GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_ternary,6.766265944
Amyloid_PET ~ GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_ternary,6.767123585
Amyloid_PET ~ GFAP + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_ternary,6.771971973
Amyloid_PET ~ GFAP + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary,6.782812213
Amyloid_PET ~ GFAP + Ab_ratio + Calculated_Consensus_dx + apoe_binary,6.784545281
Amyloid_PET ~ GFAP + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.785082365
Amyloid_PET ~ GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary,6.785088017
Amyloid_PET ~ GFAP + NFL + Ab_ratio + sex + Calculated_Consensus_dx + apoe_binary,6.798393282
Amyloid_PET ~ GFAP + NFL + Ab_ratio + time_diff + Calculated_Consensus_dx + apoe_binary,6.7991597
Amyloid_PET ~ GFAP + NFL + Ab_ratio + time_diff + sex + Calculated_Consensus_dx + apoe_binary,6.799613042
Amyloid_PET ~ GFAP + NFL + Ab_ratio + Calculated_Consensus_dx + apoe_binary,6.799878689
Amyloid_PET ~ ptau231 + age_at_appointment + sex,6.803568935
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + apoe_ternary,6.80721748
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + sex + apoe_ternary,6.810428991
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + apoe_ternary,6.811813289
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + apoe_ternary,6.815077686
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff + sex,6.819428569
Amyloid_PET ~ ptau231 + age_at_appointment,6.828482739
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + sex,6.829668056
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_ternary,6.833756073
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex + apoe_ternary,6.837776776
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_ternary,6.838179275
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_ternary,6.842327688
Amyloid_PET ~ ptau231 + age_at_appointment + time_diff,6.84238588
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + sex + apoe_binary,6.843094702
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + apoe_binary,6.844977587
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff + sex,6.845483611
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + apoe_binary,6.847108249
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + apoe_binary,6.848829796
Amyloid_PET ~ ptau231 + NFL + age_at_appointment,6.855296976
Amyloid_PET ~ ptau231 + NFL + age_at_appointment + time_diff,6.869001109
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary,6.869327274
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + time_diff + apoe_binary,6.869711789
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + sex + apoe_binary,6.873233154
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + time_diff + apoe_binary,6.873370224
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + Calculated_Consensus_dx,6.881582832
Amyloid_PET ~ GFAP + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx,6.882351413
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + sex + Calculated_Consensus_dx,6.88346839
Amyloid_PET ~ GFAP + NFL + Ab_ratio + age_at_appointment + Calculated_Consensus_dx,6.883734603
Amyloid_PET ~ GFAP + Ab_ratio + time_diff + Calculated_Consensus_dx,6.887691571
